City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Mlonggo,ID,-6.5333,110.7,77.76,81,77,6.51,broken clouds
350,Wabag,PG,-5.4781,143.7021,55.96,100,100,0.87,overcast clouds
351,Muros,ES,42.7762,-9.0603,80.17,73,7,16.69,clear sky
352,Vandoeuvre-Les-Nancy,FR,48.65,6.1833,84.15,43,0,8.05,clear sky
353,Young,UY,-32.6833,-57.6333,65.64,73,100,9.15,light rain
354,Fort Nelson,CA,58.8053,-122.7002,58.59,72,75,9.22,broken clouds
355,Seoul,KR,37.5683,126.9778,74.64,91,75,4.61,broken clouds
356,Ostrovnoy,RU,68.0531,39.5131,52.77,86,77,5.28,broken clouds
357,Palmer,US,42.1584,-72.3287,93.24,55,72,8.99,broken clouds
358,Bengkulu,ID,-3.8004,102.2655,75.31,92,75,3.8,broken clouds
359,Pimentel,PE,-6.8367,-79.9342,64.69,72,100,13.8,overcast clouds
360,Bilma,NE,18.6853,12.9164,93.47,31,64,15.73,broken clouds
361,Stykkisholmur,IS,65.0757,-22.7297,55.72,69,65,3.42,broken clouds
362,Dawlatabad,AF,36.4141,64.9053,92.95,10,0,3.44,clear sky
363,Chapleau,CA,47.8405,-83.4034,69.89,73,75,11.5,broken clouds
364,Buala,SB,-8.145,159.5921,79.83,83,93,5.95,light rain
365,Trinidad,BO,-14.8333,-64.9,89.58,43,6,11.5,clear sky
366,Iqaluit,CA,63.7506,-68.5145,40.73,93,100,5.75,overcast clouds
367,Pozo Colorado,PY,-23.4923,-58.7972,94.86,18,53,12.53,broken clouds
368,Bermeo,ES,43.4209,-2.7215,82.4,74,1,7.99,clear sky
369,Pachperwa,IN,27.5167,82.65,81.75,81,100,4.45,overcast clouds
370,Foumban,CM,5.7291,10.9001,64.92,95,91,2.42,moderate rain
371,Huarmey,PE,-10.0681,-78.1522,67.69,71,52,10.83,broken clouds
372,Presidente Epitacio,BR,-21.7633,-52.1156,90.37,20,18,11.32,few clouds
373,Kodiak,US,57.79,-152.4072,51.21,95,100,3.02,overcast clouds
374,Darab,IR,28.7519,54.5444,90.1,37,24,7.87,few clouds
375,Yanliang,CN,34.6592,109.2292,76.19,84,99,7.2,overcast clouds
376,Flin Flon,CA,54.7682,-101.865,62.44,67,100,13.8,overcast clouds
377,Sukhobuzimskoye,RU,56.5,93.2728,59.07,84,100,4.99,light rain
378,Marienburg,PL,54.0359,19.0266,88.88,42,38,8.48,scattered clouds
379,Mata,PT,40.683,-7.4592,84.92,25,0,12.12,clear sky
380,Coquimbo,CL,-29.9533,-71.3436,56.93,76,75,2.3,broken clouds
381,Iracoubo,GF,5.4802,-53.2011,82.56,72,40,8.61,scattered clouds
382,Kribi,CM,2.95,9.9167,75.4,88,79,9.55,light rain
383,Phimai,TH,15.2232,102.4947,75.58,92,99,5.57,heavy intensity rain
384,Gat,IL,31.61,34.7642,81.81,100,3,6.69,clear sky
385,Tateyama,JP,34.9833,139.8667,79.11,89,99,13.42,overcast clouds
386,Bhatapara,IN,21.7333,81.9333,82.36,77,100,4.03,moderate rain
387,Turayf,SA,31.6725,38.6637,93.45,20,0,11.5,clear sky
388,Yarmouth,US,41.7057,-70.2286,89.62,86,100,9.22,haze
389,Benguela,AO,-12.5763,13.4055,68.14,83,55,2.77,broken clouds
390,Torbay,CA,47.6666,-52.7314,77.29,59,75,18.41,broken clouds
391,Parsabad,IR,39.6482,47.9174,80.92,65,0,11.5,clear sky
392,Isla Mujeres,MX,21.2311,-86.731,89.65,66,18,9.86,few clouds
393,Morondava,MG,-20.2833,44.2833,72.54,76,7,11.54,clear sky
394,Bilopillya,UA,51.1502,34.3129,59.72,94,64,10.78,broken clouds
395,Poum,NC,-20.2333,164.0167,76.84,86,10,22.53,clear sky
396,Cape Canaveral,US,28.4058,-80.6048,94.01,65,1,11.43,clear sky
397,Mehamn,NO,71.0357,27.8492,57.11,93,100,6.31,light rain
398,Ust-Nera,RU,64.5667,143.2,52.39,85,26,6.31,scattered clouds
399,Cervo,ES,43.6702,-7.4101,66.96,91,99,12.62,overcast clouds
400,Rieti,IT,42.4072,12.8592,87.82,44,17,5.17,few clouds
401,Tromso,NO,69.6496,18.957,55.42,82,40,3.44,scattered clouds
402,Savinka,RU,50.0785,47.0994,69.42,62,75,3.27,broken clouds
403,Nimaparha,IN,20.0667,86.0167,81.0,83,100,4.63,overcast clouds
404,Matara,LK,5.9485,80.5353,78.26,86,84,15.17,broken clouds
405,Blois,FR,47.5833,1.3333,82.78,25,8,1.14,clear sky
406,Wajid,SO,3.8093,43.2471,80.44,45,42,13.76,scattered clouds
407,Krasnogorsk,RU,55.8225,37.3181,62.85,82,40,13.42,scattered clouds
408,Saint-Francois,FR,46.4154,3.9054,83.64,39,0,6.91,clear sky
409,Waingapu,ID,-9.6567,120.2641,74.35,87,76,9.89,broken clouds
410,Kanniyakumari,IN,8.0833,77.5667,79.2,82,36,19.8,scattered clouds
411,Coahuayana,MX,18.7333,-103.6833,90.23,62,76,6.26,broken clouds
412,Grand-Santi,GF,4.25,-54.3833,84.31,73,66,3.13,broken clouds
413,Mandalgovi,MN,45.7625,106.2708,59.23,60,100,13.35,overcast clouds
414,Eureka,US,40.8021,-124.1637,71.67,85,72,1.99,broken clouds
415,Trairi,BR,-3.2778,-39.2689,81.3,72,82,10.31,broken clouds
416,Kokoda,PG,-8.8785,147.7407,71.28,94,76,1.36,broken clouds
417,Luderitz,NA,-26.6481,15.1594,63.14,56,0,9.13,clear sky
418,Novopokrovka,UA,49.8425,36.5477,59.32,95,61,7.56,light rain
419,Vanderhoof,CA,54.0166,-124.0198,71.78,34,15,7.76,few clouds
420,Vila Velha,BR,-20.3297,-40.2925,80.55,79,40,11.5,scattered clouds
421,Alice Springs,AU,-23.7,133.8833,43.59,46,0,5.37,clear sky
422,Candido Mendes,BR,-1.4467,-45.7167,82.6,68,52,5.08,broken clouds
423,Okhotsk,RU,59.3833,143.3,53.94,94,100,2.89,overcast clouds
424,Kindu,CD,-2.95,25.95,75.7,62,18,0.43,few clouds
425,Beitbridge,ZW,-22.2167,30.0,68.65,57,15,10.47,few clouds
426,Honiara,SB,-9.4333,159.95,76.1,85,23,4.21,few clouds
427,Laguna,US,38.421,-121.4238,92.95,41,0,3.44,clear sky
428,Hellvik,NO,59.9156,5.781,59.0,79,29,7.02,scattered clouds
429,Chapais,CA,49.7834,-74.8492,69.58,84,47,15.43,scattered clouds
430,Nome,US,64.5011,-165.4064,45.16,97,100,1.88,overcast clouds
431,Nordby,DK,55.446,8.3979,62.83,84,75,13.8,broken clouds
432,San Andres,CO,12.5847,-81.7006,86.02,74,40,12.66,scattered clouds
433,Monrovia,LR,6.3005,-10.7969,77.94,72,95,11.95,overcast clouds
434,Nagato,JP,34.3833,131.2,75.72,88,85,14.34,overcast clouds
435,Gubkinskiy,RU,64.434,76.5026,48.72,75,79,8.23,broken clouds
436,Bonavista,CA,48.6499,-53.1147,61.32,82,99,7.25,overcast clouds
437,Hyeres,FR,43.1167,6.1167,92.48,51,0,11.5,clear sky
438,Miki,JP,34.8,134.9833,80.2,90,71,7.16,broken clouds
439,Yuanping,CN,38.7153,112.7575,70.41,68,100,0.49,overcast clouds
440,Beloha,MG,-25.1667,45.05,65.05,84,17,5.14,few clouds
441,Sinnamary,GF,5.3833,-52.95,82.74,72,36,8.3,scattered clouds
442,Isangel,VU,-19.55,169.2667,76.51,85,17,12.5,few clouds
443,Nanchong,CN,30.7951,106.0847,76.66,95,98,3.94,heavy intensity rain
444,Jinka,ET,5.65,36.65,68.09,58,87,1.86,overcast clouds
445,Kavaratti,IN,10.5669,72.642,81.28,80,69,19.35,broken clouds
446,Okha,RU,53.5739,142.9478,54.41,94,100,9.6,overcast clouds
447,Aleksandrovskiy Zavod,RU,50.9237,117.9374,61.16,88,33,2.28,scattered clouds
448,Pacific Grove,US,36.6177,-121.9166,73.2,90,40,13.0,scattered clouds
449,Uniontown,US,39.9001,-79.7164,85.66,40,37,1.01,scattered clouds
450,Mednogorskiy,RU,43.9178,41.1825,60.01,93,86,1.32,overcast clouds
451,Batouri,CM,4.4333,14.3667,70.48,94,100,2.15,overcast clouds
452,Narsaq,GL,60.9167,-46.05,55.6,70,9,7.67,clear sky
453,Zhuhai,CN,22.2769,113.5678,83.98,84,20,3.44,few clouds
454,Adavere,EE,58.7086,25.8994,70.32,72,18,3.0,few clouds
455,Mosquera,CO,4.7059,-74.2302,59.09,77,75,4.61,light intensity drizzle
456,Solnechnyy,RU,50.7214,136.6319,58.08,97,62,7.0,broken clouds
457,The Valley,AI,18.217,-63.0578,87.66,70,20,19.57,few clouds
458,Sioux Lookout,CA,50.1001,-91.917,75.27,50,40,11.5,scattered clouds
459,Barreirinhas,BR,-2.7469,-42.8264,86.29,57,75,5.73,broken clouds
460,Bunia,CD,1.5667,30.25,70.92,55,59,1.25,broken clouds
461,Hervey Bay,AU,-25.2986,152.8535,63.03,87,98,22.3,overcast clouds
462,Coihaique,CL,-45.5752,-72.0662,37.35,60,75,4.61,broken clouds
463,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.11,81,75,12.48,broken clouds
464,Preeceville,CA,51.95,-102.6677,71.29,54,18,17.09,few clouds
465,Richards Bay,ZA,-28.783,32.0377,65.52,88,15,6.02,few clouds
466,Biak,ID,-0.9131,122.8766,75.13,87,27,6.93,scattered clouds
467,Bavleny,RU,56.4,39.56,58.33,86,58,10.0,broken clouds
468,Puerto Del Rosario,ES,28.5004,-13.8627,78.55,73,0,11.5,clear sky
469,Pokhara,NP,28.2333,83.9833,72.21,87,100,4.97,overcast clouds
470,Kaffrine,SN,14.1059,-15.5508,86.45,58,94,1.14,overcast clouds
471,Mazagao,BR,-0.115,-51.2894,88.07,55,16,4.41,few clouds
472,Portland,US,45.5234,-122.6762,78.17,64,19,5.01,few clouds
473,Kaeo,NZ,-35.1,173.7833,49.32,95,44,3.96,scattered clouds
474,Mayo,US,38.8876,-76.5119,95.11,61,100,1.99,overcast clouds
475,Finschhafen,PG,-6.6024,147.8681,77.97,83,46,2.73,scattered clouds
476,Katherine,AU,-14.4667,132.2667,58.05,51,70,6.49,broken clouds
477,Kahului,US,20.8947,-156.47,72.97,88,47,11.99,scattered clouds
478,Luyang,CN,27.6239,110.0989,75.85,88,84,4.12,broken clouds
479,The Pas,CA,53.8251,-101.2541,68.67,50,74,13.85,broken clouds
480,Ambon,ID,-3.6954,128.1814,77.23,16,20,4.61,few clouds
481,Varberg,SE,57.1056,12.2508,73.24,87,99,5.21,overcast clouds
482,Montbrison,FR,45.6667,4.0833,86.34,30,0,9.64,clear sky
483,Bandar-E Anzali,IR,37.4727,49.4622,78.37,73,3,4.5,clear sky
484,Amberley,US,39.2048,-84.428,89.06,55,0,5.01,clear sky
485,Kurchum,KZ,48.5722,83.6542,72.07,42,100,10.65,overcast clouds
486,Road Town,VG,18.4167,-64.6167,78.84,94,40,13.8,scattered clouds
487,Christchurch,NZ,-43.5333,172.6333,41.32,75,100,5.75,overcast clouds
488,Kruisfontein,ZA,-34.0033,24.7314,49.89,86,0,2.04,clear sky
489,Burnie,AU,-41.0667,145.9167,50.92,75,65,12.82,broken clouds
490,Sisimiut,GL,66.9395,-53.6735,47.52,90,100,15.48,overcast clouds
491,Nueva Loja,EC,0.0847,-76.8828,76.91,70,100,0.13,overcast clouds
492,Moindou,NC,-21.6924,165.677,73.38,84,41,7.85,scattered clouds
493,Frolovo,RU,49.7713,43.6622,62.38,61,18,5.23,few clouds
494,Comodoro Rivadavia,AR,-45.8667,-67.5,44.46,39,75,21.85,broken clouds
495,Port Lincoln,AU,-34.7333,135.8667,54.12,69,100,17.18,overcast clouds
496,Japura,ID,-0.3167,102.35,73.83,97,92,2.42,overcast clouds
497,Nhulunbuy,AU,-12.2333,136.7667,71.01,57,78,11.56,broken clouds
498,Bourail,NC,-21.5667,165.4833,72.59,85,37,8.21,scattered clouds
499,Doha,QA,25.2867,51.5333,94.98,75,0,12.66,clear sky
500,Necochea,AR,-38.5473,-58.7368,51.46,39,81,8.23,broken clouds
501,Male,MV,4.1748,73.5089,82.27,75,100,14.27,overcast clouds
502,Te Anau,NZ,-45.4167,167.7167,33.22,94,43,1.59,scattered clouds
503,Woodward,US,36.4337,-99.3904,94.96,38,0,13.8,clear sky
504,Sao Felix Do Xingu,BR,-6.6447,-51.995,95.83,22,8,3.42,clear sky
505,Yershichi,RU,53.6725,32.7542,61.3,87,10,8.68,clear sky
506,Northam,GB,51.0333,-4.2167,66.61,67,15,11.99,few clouds
507,Fethiye,TR,36.6217,29.1164,82.27,45,0,4.0,clear sky
508,Yenagoa,NG,4.9247,6.2642,75.85,84,99,7.31,light rain
509,Talaya,RU,61.3833,152.75,49.78,75,99,4.59,overcast clouds
510,Dunedin,NZ,-45.8742,170.5036,46.8,80,100,1.99,overcast clouds
511,Kostomuksha,RU,64.571,30.5767,71.29,63,70,3.85,broken clouds
512,Plettenberg Bay,ZA,-34.0527,23.3716,54.46,81,0,3.33,clear sky
513,Gomel,BY,52.4345,30.9754,64.38,94,75,13.42,light rain
514,Areosa,PT,41.7178,-8.8571,71.73,72,8,9.15,clear sky
515,Basarabeasca,MD,46.3311,28.9728,75.83,31,0,7.74,clear sky
516,Hambantota,LK,6.1241,81.1185,79.47,82,89,19.86,overcast clouds
517,Nata,PA,8.3333,-80.5167,81.68,79,96,1.83,overcast clouds
518,Syava,RU,58.0146,46.3222,59.54,86,71,3.36,broken clouds
519,Kidal,ML,18.4411,1.4078,98.82,22,12,3.13,few clouds
520,Teguldet,RU,57.3064,88.1667,55.98,97,91,7.02,overcast clouds
521,Fare,PF,-16.7,-151.0167,76.69,74,8,10.51,light rain
522,Kisangani,CD,0.5167,25.2,72.77,92,86,1.28,light rain
523,Magburaka,SL,8.7167,-11.95,74.75,96,96,3.87,moderate rain
524,Tecoanapa,MX,16.5167,-98.75,86.65,69,62,9.13,broken clouds
525,Buritis,BR,-15.6178,-46.4233,86.5,28,12,8.32,few clouds
526,Micheweni,TZ,-4.9667,39.8333,74.64,80,5,15.43,clear sky
527,Ewa Beach,US,21.3156,-158.0072,75.02,83,32,5.99,scattered clouds
528,Maniitsoq,GL,65.4167,-52.9,45.1,92,100,11.3,overcast clouds
529,Porto Belo,BR,-27.1578,-48.5531,75.18,83,67,10.33,broken clouds
530,Monaghan,IE,54.25,-6.9667,63.39,70,100,6.35,overcast clouds
531,Shenjiamen,CN,29.9576,122.298,78.57,91,100,7.07,overcast clouds
532,Xingyi,CN,24.1877,102.817,61.09,97,49,1.79,scattered clouds
533,San Juan,AR,-31.5375,-68.5364,65.32,15,13,13.71,few clouds
534,Pierre,US,44.3683,-100.351,87.06,46,3,10.0,clear sky
535,Bacolod,PH,10.6667,122.95,78.94,84,98,5.86,overcast clouds
536,Burns Lake,CA,54.2331,-125.7533,68.45,35,16,5.44,few clouds
537,Gilgit,PK,35.9221,74.3087,89.76,39,100,4.07,overcast clouds
538,Revda,RU,56.801,59.9303,53.42,95,74,4.25,broken clouds
539,Akkermanovka,RU,51.2467,58.2391,64.08,56,47,3.09,scattered clouds
540,Cabo Rojo,PR,18.0866,-67.1457,86.72,78,62,3.0,broken clouds
541,Zhengjiatun,CN,43.5064,123.5064,69.87,90,92,6.62,overcast clouds
542,Yar-Sale,RU,66.8333,70.8333,45.75,84,100,4.83,light rain
543,Ishigaki,JP,24.3448,124.1572,84.67,78,3,14.5,clear sky
544,Diu,IN,20.7141,70.9822,81.55,79,100,14.56,overcast clouds
545,Melk,AT,48.2274,15.3319,80.35,88,79,5.68,broken clouds
546,Khandwa,IN,21.8333,76.3333,78.55,86,100,6.96,overcast clouds
547,Camacha,PT,33.0833,-16.3333,71.02,64,75,13.8,broken clouds
548,Vanavara,RU,60.34,102.2797,55.85,76,70,2.3,broken clouds
549,Nicoya,CR,10.1483,-85.452,82.98,74,100,2.26,overcast clouds
550,Troitsko-Pechorsk,RU,62.7084,56.1964,58.44,87,80,5.01,broken clouds
551,Half Moon Bay,US,37.4636,-122.4286,80.53,76,100,13.8,overcast clouds
552,Wicklow,IE,53.0,-6.4167,59.02,72,99,3.22,overcast clouds
553,Moche,PE,-8.1711,-79.0092,65.46,78,75,10.2,broken clouds
554,Toora-Khem,RU,52.4675,96.11,56.21,49,100,1.34,overcast clouds
555,Quilmana,PE,-12.95,-76.3833,68.47,65,50,7.81,scattered clouds
556,Yaya,RU,56.206,86.44,55.62,92,64,8.52,broken clouds
557,Urumqi,CN,43.801,87.6005,76.15,25,0,6.71,clear sky
558,Koumac,NC,-20.5667,164.2833,74.14,86,10,6.93,clear sky
559,Berbera,SO,10.4396,45.0143,93.31,36,22,24.11,few clouds
560,Nizwa,OM,22.9333,57.5333,88.93,65,100,3.91,light rain
561,Dingle,PH,10.9995,122.6711,77.29,91,100,5.95,overcast clouds
562,Belyy Yar,RU,53.6039,91.3903,62.49,76,0,6.71,clear sky
563,Kiunga,PG,-6.1219,141.2906,72.36,100,85,1.66,overcast clouds
564,Mildura,AU,-34.2,142.15,42.08,89,2,11.23,clear sky
565,Urucara,BR,-2.5364,-57.76,82.45,84,52,1.21,broken clouds
566,Olden,NO,61.8364,6.8064,57.94,81,61,7.38,broken clouds
567,Halifax,CA,44.6453,-63.5724,86.52,73,77,11.01,broken clouds
568,North Bend,US,43.4065,-124.2243,65.25,100,90,5.95,overcast clouds
569,Haapiti,PF,-17.5667,-149.8667,74.93,72,14,9.42,light rain
570,Jefferson City,US,38.5767,-92.1735,94.91,31,0,0.0,clear sky
571,Fuxin,CN,42.0156,121.6589,70.38,86,97,3.67,overcast clouds
572,Kajaani,FI,64.2273,27.7285,75.25,53,0,5.75,clear sky
573,Visby,SE,57.6409,18.296,82.62,44,0,13.8,clear sky
574,Hualmay,PE,-11.0964,-77.6139,66.45,70,51,10.25,broken clouds
575,Flagstaff,US,35.1981,-111.6513,88.05,30,100,5.99,overcast clouds
576,Ojinaga,MX,29.5667,-104.4167,103.57,30,0,5.75,clear sky
577,Marawi,PH,7.9986,124.2928,68.47,93,100,2.48,overcast clouds
578,Tombouctou,ML,20.0,-3.0,98.46,27,42,4.9,scattered clouds
579,Egvekinot,RU,66.3167,-179.1667,37.29,62,11,12.1,few clouds
580,Coueron,FR,47.2151,-1.7217,83.01,44,0,2.3,clear sky
581,Taoudenni,ML,22.6783,-3.9836,106.41,18,37,8.48,scattered clouds
582,Sassandra,CI,4.95,-6.0833,76.08,69,65,5.97,broken clouds
583,Sitka,US,57.0531,-135.33,55.29,88,100,5.75,overcast clouds
584,Whitehorse,CA,60.7161,-135.0538,56.1,67,75,13.8,broken clouds
585,Mbaiki,CF,3.8678,17.9892,70.84,97,92,1.25,light rain
586,Khambhaliya,IN,22.2072,69.6683,82.26,76,99,14.88,overcast clouds
587,Medina,SA,24.4686,39.6142,99.19,22,26,8.21,scattered clouds
588,Akcakoca,TR,41.0866,31.1162,69.03,82,0,3.29,clear sky
589,Shillong,IN,25.5689,91.8831,63.86,96,100,3.51,overcast clouds
590,Lazaro Cardenas,MX,17.9583,-102.2,88.68,63,79,7.7,broken clouds
591,Ahipara,NZ,-35.1667,173.1667,53.98,85,72,8.14,broken clouds
592,Sakakah,SA,29.9697,40.2064,99.14,12,1,16.96,clear sky
593,Bangolo,CI,7.0069,-7.475,76.91,72,95,4.5,overcast clouds
594,Cap Malheureux,MU,-19.9842,57.6142,67.46,76,67,7.0,moderate rain
595,Acari,PE,-15.4311,-74.6158,71.2,57,55,8.23,broken clouds
596,Urengoy,RU,65.9667,78.3667,47.01,83,100,3.18,overcast clouds
597,Ferrol,ES,43.4832,-8.2369,73.24,84,46,20.78,scattered clouds
598,Mahajanga,MG,-15.7167,46.3167,75.24,52,27,17.87,scattered clouds
599,Tilichiki,RU,60.4667,166.1,49.59,68,0,6.44,clear sky
600,Parkes,AU,-33.1333,148.1833,42.35,82,37,8.16,scattered clouds
601,Sola,VU,-13.8833,167.55,80.37,80,14,18.66,few clouds
602,Puksoozero,RU,62.5903,40.6066,66.92,78,68,3.69,broken clouds
603,Syracuse,IT,37.0881,15.2792,83.57,63,0,6.67,clear sky
604,Bonfim,BR,3.0833,-59.95,86.5,63,77,5.46,broken clouds
605,Krumbach,DE,48.2418,10.3632,79.05,50,75,2.57,broken clouds
606,Arman,RU,59.7,150.1667,57.45,85,80,2.55,broken clouds
607,Lata,PT,40.1629,-8.3327,78.08,40,32,6.42,scattered clouds
608,Tchaourou,BJ,8.8865,2.5975,74.1,91,73,3.78,moderate rain
609,Tuxpan,MX,19.55,-103.4,73.17,62,22,3.04,few clouds
610,Flinders,AU,-34.5833,150.8552,60.39,80,92,4.0,light rain
611,Luganville,VU,-15.5333,167.1667,77.16,86,18,4.47,few clouds
612,Salinopolis,BR,-0.6136,-47.3561,81.59,74,37,8.97,scattered clouds
613,Srikakulam,IN,18.3,83.9,83.28,80,100,2.59,overcast clouds
614,Saint-Pierre,RE,-21.3393,55.4781,67.68,73,20,4.61,few clouds
615,Kabompo,ZM,-13.5927,24.2008,69.3,36,56,6.58,broken clouds
616,Sechura,PE,-5.5569,-80.8222,72.25,57,50,12.68,scattered clouds
617,Acarau,BR,-2.8856,-40.12,85.68,60,75,16.87,broken clouds
618,Ambanja,MG,-13.6833,48.45,69.08,85,23,2.35,few clouds
619,Bestobe,KZ,52.4994,73.0975,67.12,54,17,11.83,few clouds
620,Santa Maria,BR,-29.6842,-53.8069,77.81,68,100,7.54,overcast clouds
621,Tochimilco,MX,18.9,-98.5667,74.48,36,41,3.18,scattered clouds
622,La Union,PE,-5.4,-80.75,76.78,47,49,13.31,scattered clouds
623,Macusani,PE,-14.0833,-70.4333,51.53,18,18,5.64,few clouds
624,Bingol,TR,38.8847,40.4939,71.73,44,0,6.93,clear sky
625,Khammam,IN,17.25,80.15,79.11,83,100,5.17,overcast clouds
626,Frankfort,ZA,-27.2667,28.4833,53.96,40,72,4.81,broken clouds
627,Indramayu,ID,-6.3264,108.32,78.55,76,85,8.99,overcast clouds
628,Mahon,ES,39.8885,4.2658,86.56,48,0,6.91,clear sky
629,Wangjing,IN,24.6,94.0333,72.43,96,100,0.11,overcast clouds
630,Chachapoyas,PE,-6.2317,-77.869,68.54,46,29,6.31,scattered clouds
631,Westport,US,41.1415,-73.3579,93.49,71,0,13.8,clear sky
632,Saharanpur,IN,29.9667,77.55,84.31,65,93,5.35,overcast clouds
633,Prince Rupert,CA,54.3161,-130.3201,60.73,72,83,5.17,broken clouds
634,Labuhan,ID,-6.8844,112.2051,75.74,82,83,9.28,broken clouds
635,Praya,CV,14.9215,-23.5087,77.02,82,100,4.45,overcast clouds
636,Bubaque,GW,11.2833,-15.8333,78.33,86,87,20.2,light rain
637,Balikpapan,ID,-1.2675,116.8289,77.4,89,82,5.86,broken clouds
638,Noyabrsk,RU,63.1994,75.4507,51.01,71,97,12.57,overcast clouds
639,Chardara,KZ,41.2547,67.9692,90.0,17,0,13.6,clear sky
640,Gambela,ET,8.25,34.5833,71.83,85,48,3.06,scattered clouds
641,Brae,GB,60.3964,-1.353,53.1,78,52,11.68,broken clouds
642,Lavrentiya,RU,65.5833,-171.0,39.2,86,100,22.77,light rain
643,Taksimo,RU,56.3444,114.8794,61.74,82,100,1.23,overcast clouds
644,Botad,IN,22.1667,71.6667,80.82,79,100,12.59,overcast clouds
645,Etchoropo,MX,26.7667,-109.6667,98.42,41,9,6.22,clear sky
646,Santa Rosa,PH,14.3122,121.1114,80.02,84,100,5.79,overcast clouds
647,Kenora,CA,49.8167,-94.4337,73.78,49,5,15.99,clear sky
648,Kedougou,SN,12.5579,-12.1743,81.64,81,96,3.0,moderate rain
649,Bell Ville,AR,-32.6259,-62.6887,68.81,33,100,11.54,overcast clouds
650,Biala Podlaska,PL,52.0324,23.1165,72.73,71,3,4.18,clear sky
651,San Jose,US,37.3394,-121.895,82.92,53,20,4.61,few clouds
652,Jember,ID,-8.166,113.7032,70.74,94,49,0.6,scattered clouds
653,Sarangani,PH,5.4033,125.4636,82.4,75,91,3.56,light rain
654,Laranjeiras Do Sul,BR,-25.4078,-52.4161,72.55,62,70,6.24,broken clouds
655,Severobaykalsk,RU,55.65,109.3167,52.95,83,100,2.95,overcast clouds
656,Vostok,RU,46.4856,135.8833,58.77,99,66,2.19,broken clouds
657,Benjamin Constant,BR,-4.3831,-70.0311,86.13,78,40,8.05,scattered clouds
658,Gushikawa,JP,26.3544,127.8686,83.43,86,27,11.88,scattered clouds
659,Powell River,CA,49.8496,-124.5361,72.19,75,13,2.84,few clouds
660,Maraa,BR,-1.8333,-65.3667,88.56,53,43,1.48,scattered clouds
661,Chengdu,CN,30.6667,104.0667,73.56,95,100,4.59,overcast clouds
662,Bokovskaya,RU,49.229,41.8306,62.91,61,39,8.05,scattered clouds
663,Huiloapan,MX,18.75,-97.3167,74.34,24,70,10.29,broken clouds
664,Anqing,CN,30.5092,117.0506,80.13,92,78,2.24,broken clouds
665,Eydhafushi,MV,5.1033,73.0708,82.33,77,100,18.23,moderate rain
666,Emba,KZ,48.8264,58.1442,77.27,30,94,11.88,overcast clouds
667,Adrar,MR,20.5022,-10.0711,97.09,29,32,13.31,light rain
668,Brownsville,US,25.9018,-97.4975,96.8,52,20,24.16,few clouds
669,Olafsvik,IS,64.8945,-23.7142,53.51,79,64,5.77,broken clouds
670,Khaga,IN,25.7833,81.1167,84.87,75,100,3.47,moderate rain
671,Pahrump,US,36.2083,-115.9839,101.95,14,17,3.0,few clouds
672,Skjervoy,NO,70.0311,20.9714,53.6,97,100,2.71,overcast clouds
673,Galveston,US,29.3669,-94.9669,99.0,63,0,12.66,clear sky
674,Dourados,BR,-22.2211,-54.8056,90.21,18,23,11.3,few clouds
675,Tiznit,MA,29.5833,-9.5,95.88,15,60,6.96,broken clouds
676,Saint-Joseph,RE,-21.3667,55.6167,66.58,73,38,14.07,scattered clouds
677,Fillmore,US,43.6666,-92.1002,82.36,57,40,16.11,scattered clouds
678,Saldanha,ZA,-33.0117,17.9442,54.36,74,53,8.37,broken clouds
679,Obo,CF,5.3998,26.4869,69.3,94,92,4.25,light rain
680,Scottsbluff,US,41.8666,-103.6672,93.78,29,0,9.22,clear sky
681,Tingi,TZ,-11.3,35.0333,58.14,73,36,3.56,scattered clouds
682,Ornskoldsvik,SE,63.2909,18.7153,72.55,78,75,0.0,broken clouds
683,Ahuimanu,US,21.4447,-157.8378,78.51,81,100,13.8,moderate rain
684,Mount Isa,AU,-20.7333,139.5,48.63,38,2,12.3,clear sky
685,San Vicente,AR,-26.6167,-54.1333,78.01,48,45,5.3,scattered clouds
686,Rossland,CA,49.0831,-117.8022,83.91,33,64,5.01,broken clouds
687,Akdepe,TM,42.0551,59.3788,95.14,22,0,15.66,clear sky
688,Bobcaygeon,CA,44.5462,-78.542,78.15,75,59,16.02,broken clouds
689,Taltal,CL,-25.4,-70.4833,61.9,75,17,5.79,few clouds
690,Tautira,PF,-17.7333,-149.15,75.36,78,29,12.03,light rain
691,Hearst,CA,49.6835,-83.6665,64.83,84,100,9.69,overcast clouds
692,Padang,ID,-0.9492,100.3543,77.85,87,98,3.74,overcast clouds
693,Pangoa,PE,-12.1167,-73.0,85.15,48,33,4.21,scattered clouds
694,Miri,MY,4.4148,114.0089,79.45,84,96,5.41,overcast clouds
695,Avera,US,33.194,-82.5271,81.91,57,100,11.74,overcast clouds
696,Mariental,NA,-24.6333,17.9667,62.96,24,0,10.54,clear sky
697,Abnub,EG,27.2696,31.1511,90.9,15,0,9.71,clear sky
698,Bitung,ID,1.4451,125.1824,76.05,86,75,9.37,broken clouds
699,Oistins,BB,13.0667,-59.5333,87.89,66,20,20.71,few clouds
700,Kamenka,RU,51.3223,42.7678,57.67,85,75,5.03,broken clouds
